step,time_fs,atom_idx,atom_type,atom_energy,total_energy
38,38.0,6,H,-2.6861588954925537,-99.28573608398438
38,38.0,7,H,3.654611110687256,-99.28573608398438
38,38.0,8,H,5.170033931732178,-99.28573608398438
38,38.0,9,H,-0.667688250541687,-99.28573608398438
38,38.0,10,H,1.1888625621795654,-99.28573608398438
38,38.0,11,H,2.0079569816589355,-99.28573608398438
39,39.0,0,C,2.441478729248047,-46.290828704833984
39,39.0,1,C,3.6875646114349365,-46.290828704833984
39,39.0,2,C,-0.43146753311157227,-46.290828704833984
39,39.0,3,C,-0.9067873358726501,-46.290828704833984
39,39.0,4,H,-0.7556682825088501,-46.290828704833984
39,39.0,5,H,5.755610466003418,-46.290828704833984
39,39.0,6,H,-1.8984556198120117,-46.290828704833984
39,39.0,7,H,-0.9786760807037354,-46.290828704833984
39,39.0,8,H,3.635446786880493,-46.290828704833984
39,39.0,9,H,1.5702273845672607,-46.290828704833984
39,39.0,10,H,-0.419185608625412,-46.290828704833984
39,39.0,11,H,-0.1036347895860672,-46.290828704833984
40,40.0,0,C,2.769726037979126,-98.1727523803711
40,40.0,1,C,2.8853960037231445,-98.1727523803711
40,40.0,2,C,-3.2778027057647705,-98.1727523803711
40,40.0,3,C,-2.052011013031006,-98.1727523803711
40,40.0,4,H,-2.900529146194458,-98.1727523803711
40,40.0,5,H,5.440579414367676,-98.1727523803711
40,40.0,6,H,-2.669356346130371,-98.1727523803711
40,40.0,7,H,3.582526922225952,-98.1727523803711
40,40.0,8,H,5.09832763671875,-98.1727523803711
40,40.0,9,H,-0.6398245692253113,-98.1727523803711
40,40.0,10,H,1.154463768005371,-98.1727523803711
40,40.0,11,H,1.927912712097168,-98.1727523803711
41,41.0,0,C,2.430814504623413,-48.219337463378906
